iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
936000	1	462	538	None	-0.462	-1.5857	-1.13	0.3075	19.7233	{"0": 538, "-1": 462}	7596.7398
937000	1	435	565	None	-0.435	-1.4923	-1.0225	0.2783	17.7619	{"0": 565, "-1": 435}	7606.7318
938020	1	527	491	2	-0.4971	-2.0257	-2.79	95.1391	151.2807	{"0": 491, "10": 2, "-1": 527}	7617.1177
939020	1	462	538	None	-0.462	-1.5817	-0.8787	0.3184	20.1714	{"0": 538, "-1": 462}	7627.2303
940020	1	391	609	None	-0.391	-1.3995	-1.9444	0.3081	18.2307	{"0": 609, "-1": 391}	7637.469
941020	1	454	546	None	-0.454	-1.4069	-0.7394	0.2916	19.1397	{"0": 546, "-1": 454}	7647.3861
942020	1	465	535	None	-0.465	-1.4213	-1.7706	0.3288	19.5815	{"0": 535, "-1": 465}	7657.1358
943020	1	424	576	None	-0.424	-1.4071	-0.4125	0.2886	18.9994	{"0": 576, "-1": 424}	7666.7019
944020	1	523	477	None	-0.523	-1.4509	-0.4806	0.3133	19.0971	{"0": 477, "-1": 523}	7676.9405
945020	1	424	576	None	-0.424	-1.4358	-0.4388	0.2921	18.6126	{"0": 576, "-1": 424}	7687.0783
946020	1	525	475	None	-0.525	-1.4668	-1.5931	0.3305	20.6188	{"0": 475, "-1": 525}	7696.4039
947020	1	436	564	None	-0.436	-1.4509	-1.005	0.2873	17.9626	{"0": 564, "-1": 436}	7706.2581
948020	1	392	608	None	-0.392	-1.4217	-0.7769	0.2729	16.05	{"0": 608, "-1": 392}	7716.2127
949020	1	490	510	None	-0.49	-1.4298	-1.1587	0.2595	15.5961	{"0": 510, "-1": 490}	7725.6353
950021	1	412	588	1	-0.4016	-0.9299	-1.7387	69.0041	125.7876	{"0": 588, "10": 1, "-1": 412}	7735.2229
951021	1	519	481	None	-0.519	-1.4923	-1.42	0.3108	20.8855	{"0": 481, "-1": 519}	7745.5246
952021	1	417	583	None	-0.417	-1.3983	-0.3419	0.3119	17.6706	{"0": 583, "-1": 417}	7755.8444
953021	1	464	536	None	-0.464	-1.4068	-2.7425	0.3072	17.5925	{"0": 536, "-1": 464}	7765.5022
954021	1	449	551	None	-0.449	-1.4034	-0.3231	0.3001	18.5111	{"0": 551, "-1": 449}	7775.3135
955021	1	514	486	None	-0.514	-1.4568	-2.7312	0.3091	18.9226	{"0": 486, "-1": 514}	7784.9562
956021	1	510	490	None	-0.51	-1.498	-2.3731	0.2814	17.0308	{"0": 490, "-1": 510}	7794.6009
957021	1	456	544	None	-0.456	-1.4857	-2.2137	0.2772	17.8921	{"0": 544, "-1": 456}	7804.3647
958002	1	384	596	1	-0.3812	-1.7623	-2.1294	55.284	82.6636	{"0": 596, "10": 1, "-1": 384}	7814.7215
959002	1	443	557	None	-0.443	-1.3957	-0.3363	0.2705	14.7932	{"0": 557, "-1": 443}	7824.2632
960019	1	446	570	1	-0.4287	-1.1042	-0.6069	48.65	75.3996	{"0": 570, "10": 1, "-1": 446}	7834.2877
961019	1	439	561	None	-0.439	-1.2904	-2.0575	0.2876	17.32	{"0": 561, "-1": 439}	7843.8179
962019	1	393	607	None	-0.393	-1.2268	-1.3369	0.2966	16.7266	{"0": 607, "-1": 393}	7853.4151
963019	1	488	512	None	-0.488	-1.3176	-1.3194	0.2979	19.0766	{"0": 512, "-1": 488}	7863.8872
964019	1	545	455	None	-0.545	-1.4299	-0.8025	0.2603	16.8569	{"0": 455, "-1": 545}	7873.1029
965019	1	453	547	None	-0.453	-1.4159	-2.0025	0.2801	17.4199	{"0": 547, "-1": 453}	7883.6811
966019	1	436	564	None	-0.436	-1.4	-1.6343	0.2898	17.0829	{"0": 564, "-1": 436}	7894.1687
967019	1	445	555	None	-0.445	-1.3874	-1.4225	0.3133	17.0852	{"0": 555, "-1": 445}	7903.137
968019	1	398	602	None	-0.398	-1.3721	-2.0625	0.2955	19.3923	{"0": 602, "-1": 398}	7913.5216
969019	1	477	523	None	-0.477	-1.3848	-0.82	0.267	13.3657	{"0": 523, "-1": 477}	7924.1403
970019	1	460	540	None	-0.46	-1.3938	-0.6894	0.2724	15.9414	{"0": 540, "-1": 460}	7934.042
971019	1	450	550	None	-0.45	-1.386	-0.5537	0.3024	17.1246	{"0": 550, "-1": 450}	7943.3092
972019	1	456	544	None	-0.456	-1.3868	-2.6644	0.2662	17.4466	{"0": 544, "-1": 456}	7952.0605
973019	1	407	593	None	-0.407	-1.3791	-0.2225	0.2814	16.8773	{"0": 593, "-1": 407}	7961.3235
974019	1	527	473	None	-0.527	-1.3967	-2.7062	0.2726	17.3773	{"0": 473, "-1": 527}	7970.6807
975007	1	456	531	1	-0.4514	-1.5588	-0.6694	47.6786	83.8594	{"0": 531, "10": 1, "-1": 456}	7979.3334
976007	1	449	551	None	-0.449	-1.4712	-1.9469	0.2914	19.0419	{"0": 551, "-1": 449}	7988.3942
977007	1	483	517	None	-0.483	-1.4973	-2.0656	0.2735	19.0942	{"0": 517, "-1": 483}	7998.4245
978007	1	476	524	None	-0.476	-1.4906	-2.1638	0.3097	18.2179	{"0": 524, "-1": 476}	8007.5987
979007	1	481	519	None	-0.481	-1.4806	-1.6887	0.2686	15.9668	{"0": 519, "-1": 481}	8017.1794
980007	1	528	472	None	-0.528	-1.5211	-2.0175	0.2826	16.774	{"0": 472, "-1": 528}	8025.6371
981007	1	457	543	None	-0.457	-1.5088	-1.6594	0.2771	18.8014	{"0": 543, "-1": 457}	8035.3177
982007	1	432	568	None	-0.432	-1.4776	-1.8919	0.2717	14.4862	{"0": 568, "-1": 432}	8044.8584
983007	1	416	584	None	-0.416	-1.4471	-1.0931	0.2585	12.7361	{"0": 584, "-1": 416}	8054.3731
984007	1	444	556	None	-0.444	-1.444	-0.1344	0.2721	19.5478	{"0": 556, "-1": 444}	8063.4708
985007	1	406	594	None	-0.406	-1.4213	-1.9656	0.2981	18.0824	{"0": 594, "-1": 406}	8072.6278
986007	1	406	594	None	-0.406	-1.4052	-0.5144	0.3105	19.5685	{"0": 594, "-1": 406}	8081.9266
987007	1	381	619	None	-0.381	-1.3813	-0.6875	0.2838	15.588	{"0": 619, "-1": 381}	8090.9844
988007	1	516	484	None	-0.516	-1.4017	-1.0438	0.3213	19.7433	{"0": 484, "-1": 516}	8099.9487
989007	1	521	479	None	-0.521	-1.42	-2.7762	0.3014	20.0301	{"0": 479, "-1": 521}	8109.8294
990007	1	498	502	None	-0.498	-1.4264	-1.3981	0.2865	16.6193	{"0": 502, "-1": 498}	8119.6307
991007	1	399	601	None	-0.399	-1.4088	-0.885	0.2726	16.1087	{"0": 601, "-1": 399}	8129.4248
992007	1	410	590	None	-0.41	-1.3999	-1.4781	0.2677	15.6019	{"0": 590, "-1": 410}	8139.1131
993016	1	411	597	1	-0.3974	-2.8162	-2.8162	47.2198	99.1885	{"0": 597, "10": 1, "-1": 411}	8148.0163
994016	1	598	402	None	-0.598	-2.0764	-1.32	0.311	23.1036	{"0": 402, "-1": 598}	8157.4004
995016	1	516	484	None	-0.516	-1.8691	-3.21	0.2856	16.381	{"0": 484, "-1": 516}	8167.8921
996016	1	511	489	None	-0.511	-1.7987	-3.2688	0.3082	20.1552	{"0": 489, "-1": 511}	8178.1969
997016	1	428	572	None	-0.428	-1.6635	-2.4725	0.272	17.7411	{"0": 572, "-1": 428}	8187.8562
998016	1	388	612	None	-0.388	-1.5546	-1.1175	0.2779	17.7383	{"0": 612, "-1": 388}	8197.0273
999016	1	530	470	None	-0.53	-1.5776	-2.66	0.2914	20.003	{"0": 470, "-1": 530}	8205.7885
1000016	1	374	626	None	-0.374	-1.5071	-2.2138	0.3189	20.3699	{"0": 626, "-1": 374}	8215.0133
1001016	1	486	514	None	-0.486	-1.5095	-1.4056	0.2567	14.8237	{"0": 514, "-1": 486}	8224.2955
1002016	1	519	481	None	-0.519	-1.5299	-0.2181	0.2936	20.1501	{"0": 481, "-1": 519}	8233.5042
1003016	1	446	554	None	-0.446	-1.5179	-1.3931	0.2827	14.7134	{"0": 554, "-1": 446}	8243.1855
1004016	1	529	471	None	-0.529	-1.5365	-2.03	0.2745	18.9292	{"0": 471, "-1": 529}	8252.7596
1005016	1	483	517	None	-0.483	-1.5367	-1.2306	0.2685	16.7635	{"0": 517, "-1": 483}	8262.3059
1006016	1	458	542	None	-0.458	-1.5271	-0.5875	0.2867	17.312	{"0": 542, "-1": 458}	8271.2255
1007016	1	517	483	None	-0.517	-1.537	-1.4456	0.3138	20.2271	{"0": 483, "-1": 517}	8280.4121
1008016	1	457	543	None	-0.457	-1.5273	-0.3856	0.2541	12.7169	{"0": 543, "-1": 457}	8289.4934
1009016	1	570	430	None	-0.57	-1.5488	-0.4537	0.2889	20.1349	{"0": 430, "-1": 570}	8298.3331
1010016	1	445	555	None	-0.445	-1.5409	-2.1906	0.2727	18.4828	{"0": 555, "-1": 445}	8308.1964
1011016	1	466	534	None	-0.466	-1.5435	-2.1306	0.3002	19.9733	{"0": 534, "-1": 466}	8318.5642
1012016	1	575	425	None	-0.575	-1.5665	-0.6087	0.3008	21.6091	{"0": 425, "-1": 575}	8327.2025
1013016	1	455	545	None	-0.455	-1.5601	-1.8906	0.2966	17.3082	{"0": 545, "-1": 455}	8335.9111
1014016	1	508	492	None	-0.508	-1.566	-1.4818	0.2849	16.9665	{"0": 492, "-1": 508}	8344.7258
1015017	1	438	562	1	-0.4276	-1.3989	-0.64	81.9742	17.9468	{"0": 562, "10": 1, "-1": 438}	8353.8075
1016017	1	476	524	None	-0.476	-1.4391	-1.2131	0.2813	16.1992	{"0": 524, "-1": 476}	8363.0309
1017017	1	328	672	None	-0.328	-1.2172	-0.2387	0.2697	12.5387	{"0": 672, "-1": 328}	8371.6911
1018017	1	469	531	None	-0.469	-1.2953	-2.0581	0.2669	17.3569	{"0": 531, "-1": 469}	8381.7648
1019017	1	446	554	None	-0.446	-1.3075	-1.9225	0.2682	14.5201	{"0": 554, "-1": 446}	8390.356
1020017	1	565	435	None	-0.565	-1.3991	-0.0231	0.3301	23.4228	{"0": 435, "-1": 565}	8399.0502
1021017	1	418	582	None	-0.418	-1.3824	-0.9356	0.3195	19.0239	{"0": 582, "-1": 418}	8407.8789
1022017	1	546	454	None	-0.546	-1.4242	-2.3256	0.296	20.5708	{"0": 454, "-1": 546}	8416.3766
1023017	1	449	551	None	-0.449	-1.4228	-2.2806	0.2799	17.3354	{"0": 551, "-1": 449}	8425.9313
1024017	1	415	585	None	-0.415	-1.4054	-2.1562	0.2789	19.8049	{"0": 585, "-1": 415}	8435.8435
1025017	1	521	479	None	-0.521	-1.4413	-1.0287	0.2894	18.5084	{"0": 479, "-1": 521}	8445.2799
1026017	1	490	510	None	-0.49	-1.4539	-1.3612	0.3097	19.1851	{"0": 510, "-1": 490}	8453.9141
1027017	1	453	547	None	-0.453	-1.4554	-2.1618	0.2738	16.2202	{"0": 547, "-1": 453}	8463.7012
1028017	1	424	576	None	-0.424	-1.4451	-1.1694	0.2728	16.0488	{"0": 576, "-1": 424}	8473.5855
1029017	1	524	476	None	-0.524	-1.4674	-1.4775	0.2829	18.1767	{"0": 476, "-1": 524}	8482.5867
1030017	1	427	573	None	-0.427	-1.4596	-0.9481	0.2702	13.5843	{"0": 573, "-1": 427}	8492.4699
1031017	1	401	599	None	-0.401	-1.4434	-0.7687	0.2531	15.6143	{"0": 599, "-1": 401}	8501.1962
1032017	1	400	600	None	-0.4	-1.4297	-0.8075	0.3026	15.992	{"0": 600, "-1": 400}	8510.3513
1033017	1	507	493	None	-0.507	-1.4414	-0.5431	0.2662	15.2605	{"0": 493, "-1": 507}	8519.6815
1034017	1	378	622	None	-0.378	-1.4234	-0.8412	0.2822	14.3677	{"0": 622, "-1": 378}	8528.7013
1035017	1	447	553	None	-0.447	-1.4189	-0.7962	0.2662	13.8553	{"0": 553, "-1": 447}	8538.0275
1036017	1	461	539	None	-0.461	-1.4215	-0.7375	0.2683	15.3389	{"0": 539, "-1": 461}	8548.1283
1037017	1	438	562	None	-0.438	-1.4183	-1.3394	0.2672	16.0059	{"0": 562, "-1": 438}	8556.8719
1038017	1	453	547	None	-0.453	-1.4182	-1.8656	0.2508	14.6558	{"0": 547, "-1": 453}	8565.947
1039017	1	562	438	None	-0.562	-1.4379	-2.8175	0.2532	17.4592	{"0": 438, "-1": 562}	8574.9822
1040017	1	456	544	None	-0.456	-1.4396	-1.7031	0.2948	20.8053	{"0": 544, "-1": 456}	8584.2719
1041017	1	402	598	None	-0.402	-1.433	-0.4725	0.2741	15.6186	{"0": 598, "-1": 402}	8593.7956
1042017	1	479	521	None	-0.479	-1.4356	-1.7106	0.3235	20.9621	{"0": 521, "-1": 479}	8602.8218
1043017	1	351	649	None	-0.351	-1.42	-1.3269	0.2818	13.2882	{"0": 649, "-1": 351}	8612.003
1044017	1	541	459	None	-0.541	-1.4326	-0.8125	0.3132	20.6456	{"0": 459, "-1": 541}	8621.3577
1045017	1	474	526	None	-0.474	-1.4357	-1.7206	0.3185	19.917	{"0": 526, "-1": 474}	8630.3244
1046017	1	379	621	None	-0.379	-1.4273	-0.5256	0.2713	18.2719	{"0": 621, "-1": 379}	8639.3116
1047024	1	513	493	1	-0.4995	-1.9365	-3.0188	45.6208	77.0861	{"0": 493, "10": 1, "-1": 513}	8648.9353
1048024	1	479	521	None	-0.479	-1.6716	-2.8187	0.2757	18.3563	{"0": 521, "-1": 479}	8657.6944
1049024	1	506	494	None	-0.506	-1.6459	-0.7275	0.2878	19.6427	{"0": 494, "-1": 506}	8667.6418
1050022	1	484	513	1	-0.4749	-1.4879	-2.72	51.8087	98.8159	{"0": 513, "10": 1, "-1": 484}	8677.44
1051022	1	395	605	None	-0.395	-1.3041	-1.3862	0.2819	15.2678	{"0": 605, "-1": 395}	8686.6923
1052022	1	548	452	None	-0.548	-1.49	-2.9393	0.3249	23.0738	{"0": 452, "-1": 548}	8694.8929
1053022	1	438	562	None	-0.438	-1.4637	-0.0838	0.3079	18.3681	{"0": 562, "-1": 438}	8704.0025
1054022	1	504	496	None	-0.504	-1.5005	-1.9106	0.2944	18.2763	{"0": 496, "-1": 504}	8713.3614
1055022	1	442	558	None	-0.442	-1.4751	-1.4894	0.3038	18.4316	{"0": 558, "-1": 442}	8722.2376
1056022	1	489	511	None	-0.489	-1.484	-2.6381	0.2597	14.0656	{"0": 511, "-1": 489}	8731.9095
1057022	1	473	527	None	-0.473	-1.4788	-1.6169	0.3083	18.3865	{"0": 527, "-1": 473}	8741.1438
1058022	1	427	573	None	-0.427	-1.4711	-2.4763	0.252	15.2816	{"0": 573, "-1": 427}	8750.0444
1059022	1	384	616	None	-0.384	-1.4355	-2.47	0.3028	17.9086	{"0": 616, "-1": 384}	8758.8554
1060022	1	375	625	None	-0.375	-1.4031	-0.2506	0.273	16.1348	{"0": 625, "-1": 375}	8767.4986
1061022	1	468	532	None	-0.468	-1.4134	-2.5075	0.2727	15.1364	{"0": 532, "-1": 468}	8776.4664
1062022	1	453	547	None	-0.453	-1.4164	-0.615	0.3092	17.3862	{"0": 547, "-1": 453}	8785.4157
1063022	1	463	537	None	-0.463	-1.4194	-0.5225	0.2952	17.3647	{"0": 537, "-1": 463}	8793.9622
1064022	1	425	575	None	-0.425	-1.4108	-0.5125	0.2806	16.7644	{"0": 575, "-1": 425}	8802.5967
1065022	1	415	585	None	-0.415	-1.4009	-1.6662	0.2899	17.0186	{"0": 585, "-1": 415}	8811.5354
1066022	1	420	580	None	-0.42	-1.3949	-1.6543	0.2749	17.0822	{"0": 580, "-1": 420}	8820.0766
1067022	1	505	495	None	-0.505	-1.4073	-1.4919	0.3053	18.6809	{"0": 495, "-1": 505}	8828.8947
1068022	1	482	518	None	-0.482	-1.4151	-2.2844	0.2795	17.491	{"0": 518, "-1": 482}	8837.8116
1069022	1	514	486	None	-0.514	-1.4271	-1.775	0.2998	19.7332	{"0": 486, "-1": 514}	8847.4589
1070000	1	458	519	1	-0.4581	-1.4742	-1.8381	54.5798	78.3385	{"0": 519, "10": 1, "-1": 458}	8856.4341
1071000	1	430	570	None	-0.43	-1.3811	-0.29	0.289	18.0711	{"0": 570, "-1": 430}	8865.8154
1072000	1	527	473	None	-0.527	-1.5109	-3.2012	0.296	19.5586	{"0": 473, "-1": 527}	8874.7501
1073000	1	395	605	None	-0.395	-1.4129	-1.2269	0.2884	15.6347	{"0": 605, "-1": 395}	8883.8523
1074000	1	466	534	None	-0.466	-1.4356	-0.9781	0.2614	16.3643	{"0": 534, "-1": 466}	8892.4846
1075000	1	506	494	None	-0.506	-1.4659	-0.7562	0.2843	17.4179	{"0": 494, "-1": 506}	8901.5383
1076000	1	482	518	None	-0.482	-1.4758	-1.0494	0.291	16.9215	{"0": 518, "-1": 482}	8909.9464
1077000	1	447	553	None	-0.447	-1.462	-1.6656	0.2875	18.98	{"0": 553, "-1": 447}	8919.2306
1078000	1	446	554	None	-0.446	-1.4522	-0.7094	0.2546	14.4817	{"0": 554, "-1": 446}	8927.8006
1079000	1	471	529	None	-0.471	-1.4509	-1.0481	0.253	13.1135	{"0": 529, "-1": 471}	8936.9294
1080000	1	484	516	None	-0.484	-1.4597	-2.4206	0.288	18.9111	{"0": 516, "-1": 484}	8945.6376
1081009	1	476	532	1	-0.4618	-1.7485	-1.6656	54.9845	110.081	{"0": 532, "10": 1, "-1": 476}	8954.9342
1082009	1	419	581	None	-0.419	-1.3564	-1.0275	0.2715	16.002	{"0": 581, "-1": 419}	8963.8389
1083001	1	473	518	1	-0.4667	-1.6513	-2.6381	50.8526	82.8326	{"0": 518, "10": 1, "-1": 473}	8973.1426
1084001	1	403	597	None	-0.403	-1.3588	-1.0231	0.2668	16.9216	{"0": 597, "-1": 403}	8982.1599
1085001	1	493	507	None	-0.493	-1.444	-0.6531	0.2964	19.3606	{"0": 507, "-1": 493}	8990.7306
1086001	1	528	472	None	-0.528	-1.5204	-0.4881	0.2697	19.0501	{"0": 472, "-1": 528}	8999.4088
1087001	1	416	584	None	-0.416	-1.4492	-2.615	0.2785	16.1557	{"0": 584, "-1": 416}	9008.2668
1088001	1	573	427	None	-0.573	-1.5344	-2.5075	0.2647	16.8152	{"0": 427, "-1": 573}	9016.6276
1089001	1	532	468	None	-0.532	-1.5773	-1.1812	0.2933	18.5041	{"0": 468, "-1": 532}	9026.0029
1090001	1	472	528	None	-0.472	-1.5613	-2.3862	0.3209	18.8594	{"0": 528, "-1": 472}	9035.139
1091001	1	457	543	None	-0.457	-1.541	-0.3094	0.2878	19.0283	{"0": 543, "-1": 457}	9043.7561
1092001	1	463	537	None	-0.463	-1.5282	-0.3712	0.2876	18.7909	{"0": 537, "-1": 463}	9052.2548
1093001	1	606	394	None	-0.606	-1.5765	-0.5512	0.3021	23.8384	{"0": 394, "-1": 606}	9061.5845
1094001	1	480	520	None	-0.48	-1.5757	-1.3912	0.2889	17.184	{"0": 520, "-1": 480}	9070.1587
1095008	1	509	497	1	-0.4955	-1.6294	-1.1469	59.8419	87.4395	{"0": 497, "10": 1, "-1": 509}	9080.0361
1096008	1	537	463	None	-0.537	-1.6942	-0.5593	0.2983	18.3808	{"0": 463, "-1": 537}	9088.0568
1097008	1	476	524	None	-0.476	-1.6409	-2.3931	0.2812	18.8687	{"0": 524, "-1": 476}	9096.6905
1098008	1	357	643	None	-0.357	-1.4803	-1.2306	0.2914	15.7538	{"0": 643, "-1": 357}	9105.7497
1099008	1	434	566	None	-0.434	-1.4455	-0.9544	0.2686	16.0759	{"0": 566, "-1": 434}	9115.2468
1100008	1	407	593	None	-0.407	-1.4149	-1.7619	0.2491	17.858	{"0": 593, "-1": 407}	9124.6301
1101008	1	507	493	None	-0.507	-1.4537	-1.1681	0.2665	17.3656	{"0": 493, "-1": 507}	9133.9453
1102008	1	455	545	None	-0.455	-1.4465	-2.2662	0.2841	15.0351	{"0": 545, "-1": 455}	9143.1926
1103008	1	393	607	None	-0.393	-1.4185	-1.7519	0.3039	15.8575	{"0": 607, "-1": 393}	9151.4275
1104008	1	498	502	None	-0.498	-1.4315	-2.0506	0.3275	21.4565	{"0": 502, "-1": 498}	9159.5536
1105018	1	430	579	1	-0.4158	-1.2368	-1.7381	51.5969	98.9647	{"0": 579, "10": 1, "-1": 430}	9167.8027
1106018	1	479	521	None	-0.479	-1.32	-1.6556	0.3105	16.6595	{"0": 521, "-1": 479}	9176.547
1107018	1	544	456	None	-0.544	-1.4828	-1.3831	0.3047	18.2577	{"0": 456, "-1": 544}	9185.0971
1108018	1	458	542	None	-0.458	-1.4614	-1.405	0.3091	18.1963	{"0": 542, "-1": 458}	9193.8919
1109018	1	450	550	None	-0.45	-1.4477	-1.245	0.287	18.4055	{"0": 550, "-1": 450}	9203.3606
1110018	1	472	528	None	-0.472	-1.4597	-2.2437	0.2997	17.3198	{"0": 528, "-1": 472}	9212.6199
1111018	1	586	414	None	-0.586	-1.5361	-1.5531	0.3104	22.2789	{"0": 414, "-1": 586}	9220.8174
1112018	1	520	480	None	-0.52	-1.5625	-1.4481	0.3185	20.4766	{"0": 480, "-1": 520}	9230.2967
1113018	1	579	421	None	-0.579	-1.5948	-1.9706	0.2943	18.3813	{"0": 421, "-1": 579}	9238.9074
1114018	1	507	493	None	-0.507	-1.5998	-1.975	0.2927	15.9147	{"0": 493, "-1": 507}	9247.7111
1115018	1	476	524	None	-0.476	-1.5899	-0.5418	0.3067	19.6075	{"0": 524, "-1": 476}	9256.6999
1116018	1	542	458	None	-0.542	-1.6061	-1.6912	0.2833	17.1205	{"0": 458, "-1": 542}	9265.8662
1117018	1	553	447	None	-0.553	-1.6171	-2.3562	0.2944	18.6182	{"0": 447, "-1": 553}	9274.6329
1118018	1	598	402	None	-0.598	-1.6468	-1.0263	0.2904	19.5446	{"0": 402, "-1": 598}	9283.2861
1119002	1	554	429	1	-0.5528	-1.7988	-0.4637	76.494	115.8759	{"0": 429, "10": 1, "-1": 554}	9292.1348
1120002	1	488	512	None	-0.488	-1.6377	-1.2256	0.3173	19.2433	{"0": 512, "-1": 488}	9300.9099
1121002	1	410	590	None	-0.41	-1.4971	-1.5938	0.2723	17.5051	{"0": 590, "-1": 410}	9309.7231
1122002	1	423	577	None	-0.423	-1.4452	-0.8706	0.3006	15.7623	{"0": 577, "-1": 423}	9318.2323
1123002	1	518	482	None	-0.518	-1.4797	-3.0856	0.2875	18.5545	{"0": 482, "-1": 518}	9327.2148
1124002	1	510	490	None	-0.51	-1.506	-1.3881	0.2915	16.2148	{"0": 490, "-1": 510}	9336.448
1125002	1	377	623	None	-0.377	-1.4394	-2.08	0.2812	16.0188	{"0": 623, "-1": 377}	9345.3823
1126013	1	459	550	2	-0.4342	-1.526	-1.0769	115.6099	170.7376	{"0": 550, "10": 2, "-1": 459}	9354.5815
1127013	1	487	513	None	-0.487	-1.5694	-1.3031	0.289	17.7554	{"0": 513, "-1": 487}	9363.1902
1128013	1	439	561	None	-0.439	-1.4717	-0.6675	0.3387	19.3822	{"0": 561, "-1": 439}	9371.9585
1129013	1	502	498	None	-0.502	-1.5196	-2.1012	0.2465	16.0103	{"0": 498, "-1": 502}	9380.6532
1130013	1	428	572	None	-0.428	-1.4792	-2.0025	0.2622	14.6656	{"0": 572, "-1": 428}	9388.6798
1131013	1	550	450	None	-0.55	-1.5456	-3.6418	0.2637	18.7038	{"0": 450, "-1": 550}	9397.6616
1132013	1	466	534	None	-0.466	-1.5256	-2.3169	0.2785	16.9796	{"0": 534, "-1": 466}	9407.2563
1133013	1	517	483	None	-0.517	-1.55	-1.0175	0.2941	18.7767	{"0": 483, "-1": 517}	9415.3826
1134013	1	418	582	None	-0.418	-1.5252	-0.9381	0.2865	17.194	{"0": 582, "-1": 418}	9424.4618
1135020	1	537	469	1	-0.5233	-1.9449	-2.3819	53.6703	97.6888	{"0": 469, "10": 1, "-1": 537}	9432.7805
1136020	1	513	487	None	-0.513	-1.7865	-0.3562	0.3054	17.896	{"0": 487, "-1": 513}	9441.9241
1137020	1	504	496	None	-0.504	-1.7514	-2.9631	0.2788	16.7418	{"0": 496, "-1": 504}	9451.0309
1138020	1	546	454	None	-0.546	-1.7509	-2.8237	0.3206	20.449	{"0": 454, "-1": 546}	9459.9275
1139020	1	452	548	None	-0.452	-1.6813	-0.4975	0.2845	17.1202	{"0": 548, "-1": 452}	9469.0994
1140020	1	485	515	None	-0.485	-1.669	-1.6193	0.3014	17.8304	{"0": 515, "-1": 485}	9477.9185
1141024	1	525	478	1	-0.5129	-1.625	-1.3137	59.1588	90.3418	{"0": 478, "10": 1, "-1": 525}	9486.5601
1142024	1	497	503	None	-0.497	-1.5396	-0.8787	0.3049	16.738	{"0": 503, "-1": 497}	9494.6882
1143024	1	510	490	None	-0.51	-1.5812	-2.5925	0.3071	20.0648	{"0": 490, "-1": 510}	9503.8223
1144024	1	447	553	None	-0.447	-1.5255	-0.6887	0.2568	13.6251	{"0": 553, "-1": 447}	9512.881
1145024	1	477	523	None	-0.477	-1.5129	-1.1525	0.2802	15.934	{"0": 523, "-1": 477}	9522.1801
1146024	1	479	521	None	-0.479	-1.5181	-1.7869	0.2948	16.0275	{"0": 521, "-1": 479}	9531.1453
1147024	1	455	545	None	-0.455	-1.4988	-1.605	0.2744	15.3742	{"0": 545, "-1": 455}	9539.9574
1148015	1	462	528	1	-0.4561	-1.7722	-2.7606	55.0885	104.057	{"0": 528, "10": 1, "-1": 462}	9548.6196
1149015	1	507	493	None	-0.507	-1.6834	-0.9731	0.2939	16.8001	{"0": 493, "-1": 507}	9556.7872
1150015	1	526	474	None	-0.526	-1.7032	-2.5212	0.3214	19.7361	{"0": 474, "-1": 526}	9564.9968
1151015	1	493	507	None	-0.493	-1.6713	-0.7425	0.2883	17.3436	{"0": 507, "-1": 493}	9573.973
1152015	1	431	569	None	-0.431	-1.5791	-1.9831	0.2821	15.3869	{"0": 569, "-1": 431}	9582.7758
1153015	1	465	535	None	-0.465	-1.568	-0.905	0.2854	16.8601	{"0": 535, "-1": 465}	9591.213
1154015	1	398	602	None	-0.398	-1.5113	-0.845	0.2877	16.9858	{"0": 602, "-1": 398}	9600.1317
1155015	1	536	464	None	-0.536	-1.5497	-2.3225	0.2839	18.7624	{"0": 464, "-1": 536}	9608.0924
1156015	1	433	567	None	-0.433	-1.5297	-0.7781	0.2938	16.781	{"0": 567, "-1": 433}	9616.0361
1157015	1	499	501	None	-0.499	-1.5429	-0.5637	0.2792	15.4493	{"0": 501, "-1": 499}	9624.6557
1158015	1	479	521	None	-0.479	-1.5405	-0.2987	0.2796	16.3993	{"0": 521, "-1": 479}	9633.6657
1159000	1	456	528	1	-0.4528	-1.4358	-1.8356	54.7145	113.9697	{"0": 528, "10": 1, "-1": 456}	9642.723
1160000	1	441	559	None	-0.441	-1.4173	-1.3681	0.2733	16.8693	{"0": 559, "-1": 441}	9651.4552
1161000	1	499	501	None	-0.499	-1.4857	-0.5019	0.308	18.5014	{"0": 501, "-1": 499}	9660.2663
1162000	1	511	489	None	-0.511	-1.5466	-0.8637	0.3018	20.5458	{"0": 489, "-1": 511}	9668.8586
1163000	1	464	536	None	-0.464	-1.5335	-1.64	0.3045	17.5833	{"0": 536, "-1": 464}	9677.0293
1164000	1	375	625	None	-0.375	-1.463	-1.2544	0.2619	13.2735	{"0": 625, "-1": 375}	9685.716
1165000	1	510	490	None	-0.51	-1.5007	-3.0112	0.2881	19.0143	{"0": 490, "-1": 510}	9694.1082
1166000	1	456	544	None	-0.456	-1.4971	-2.34	0.3008	17.7244	{"0": 544, "-1": 456}	9702.5529
1167000	1	520	480	None	-0.52	-1.5149	-1.6825	0.3105	18.4227	{"0": 480, "-1": 520}	9710.6452
