iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
226005	0.8983	971	30	None	-0.97	-3.7004	-1.39	141.875	2.5187	{"0": 30, "-1": 971}	2000.5121
227006	0.8979	858	143	None	-0.8571	-4.036	-5.295	141.1249	7.055	{"0": 143, "-1": 858}	2009.338
228007	0.8974	947	54	None	-0.9461	-4.2252	-5.9106	169.3458	4.7142	{"0": 54, "-1": 947}	2018.4711
229008	0.897	955	46	None	-0.954	-3.8331	-6.7663	159.5465	4.1071	{"0": 46, "-1": 955}	2027.2668
230009	0.8965	844	157	None	-0.8432	-2.4711	-1.5237	237.9242	4.561	{"0": 157, "-1": 844}	2036.4075
231010	0.8961	948	53	None	-0.9471	-4.5136	-2.6863	155.0301	2.7626	{"0": 53, "-1": 948}	2045.0619
232011	0.8956	946	55	None	-0.9451	-3.8105	-3.8756	149.5964	2.1917	{"0": 55, "-1": 946}	2053.9369
233012	0.8952	938	63	None	-0.9371	-3.1949	-4.2806	178.6896	5.5918	{"0": 63, "-1": 938}	2062.9809
234013	0.8947	879	122	None	-0.8781	-3.2208	-3.4781	154.1503	3.7658	{"0": 122, "-1": 879}	2071.6165
235014	0.8943	932	69	None	-0.9311	-4.1156	-2.7381	137.9793	2.3518	{"0": 69, "-1": 932}	2080.3643
236015	0.8938	956	45	None	-0.955	-3.7589	-1.6656	182.6314	7.5041	{"0": 45, "-1": 956}	2089.2815
237016	0.8934	933	68	None	-0.9321	-3.3163	-3.7569	161.7096	5.5367	{"0": 68, "-1": 933}	2098.4318
238017	0.8929	947	54	None	-0.9461	-4.2997	-0.6788	180.3372	3.8086	{"0": 54, "-1": 947}	2107.8941
239018	0.8925	958	43	None	-0.957	-3.953	-5.0675	223.2385	5.6655	{"0": 43, "-1": 958}	2117.8366
240019	0.892	915	86	None	-0.9141	-3.4351	-1.1862	179.8316	4.2074	{"0": 86, "-1": 915}	2127.0307
241000	0.8916	929	52	None	-0.947	-3.3563	-2.925	169.8819	4.4584	{"0": 52, "-1": 929}	2135.768
242001	0.8911	970	31	None	-0.969	-4.4275	-2.5075	170.1312	3.8893	{"0": 31, "-1": 970}	2144.8831
243002	0.8907	919	82	None	-0.9181	-3.5335	-2.1125	201.514	6.4834	{"0": 82, "-1": 919}	2154.2376
244003	0.8902	952	49	None	-0.951	-3.4505	-3.4831	163.0127	4.8038	{"0": 49, "-1": 952}	2163.2512
245004	0.8898	925	76	None	-0.9241	-4.0962	-1.8219	157.3943	3.3881	{"0": 76, "-1": 925}	2173.2477
246005	0.8893	846	155	None	-0.8452	-3.3404	-3.3981	144.3197	4.6005	{"0": 155, "-1": 846}	2183.3347
247006	0.8889	882	119	None	-0.8811	-3.6002	-1.0425	108.2878	3.5498	{"0": 119, "-1": 882}	2192.4949
248007	0.8884	978	23	None	-0.977	-3.9574	-3.3837	136.7011	3.3082	{"0": 23, "-1": 978}	2201.6743
249008	0.888	945	56	None	-0.9441	-4.0633	-5.7375	188.9305	4.2979	{"0": 56, "-1": 945}	2211.1448
250009	0.8875	957	44	None	-0.956	-3.9011	-3.9812	183.3439	4.5901	{"0": 44, "-1": 957}	2220.1464
251010	0.8871	915	86	None	-0.9141	-3.5444	-4.0181	134.0357	3.0351	{"0": 86, "-1": 915}	2229.6756
252011	0.8866	928	73	None	-0.9271	-3.1152	-3.0262	150.9233	4.0937	{"0": 73, "-1": 928}	2239.4876
253012	0.8862	979	22	None	-0.978	-2.9492	-1.4213	179.7782	5.4706	{"0": 22, "-1": 979}	2249.3708
254013	0.8857	944	57	None	-0.9431	-3.8728	-4.3013	146.8191	3.3878	{"0": 57, "-1": 944}	2258.4538
255014	0.8853	959	42	None	-0.958	-3.9858	-3.2031	162.5398	4.9423	{"0": 42, "-1": 959}	2267.5668
256015	0.8848	934	67	None	-0.9331	-4.336	-0.9975	193.1253	3.2488	{"0": 67, "-1": 934}	2276.9897
257016	0.8844	936	65	None	-0.9351	-4.2184	-7.8837	168.3334	4.1409	{"0": 65, "-1": 936}	2286.3779
258017	0.8839	914	87	None	-0.9131	-3.3753	-3.0344	157.8421	3.0451	{"0": 87, "-1": 914}	2295.6403
259018	0.8835	909	92	None	-0.9081	-3.7706	-2.0106	203.3399	3.2729	{"0": 92, "-1": 909}	2305.1706
260019	0.883	962	39	None	-0.961	-3.9662	-3.4762	165.8958	4.2798	{"0": 39, "-1": 962}	2314.6191
261000	0.8826	877	104	None	-0.894	-3.3438	-4.8944	175.9014	5.5464	{"0": 104, "-1": 877}	2323.577
262001	0.8821	945	56	None	-0.9441	-3.7231	-3.8963	189.8007	4.5671	{"0": 56, "-1": 945}	2332.4973
263002	0.8817	922	79	None	-0.9211	-4.3603	-2.1337	151.5542	4.9013	{"0": 79, "-1": 922}	2342.6121
264003	0.8812	895	106	None	-0.8941	-4.0679	-2.4794	175.2112	4.9641	{"0": 106, "-1": 895}	2351.9163
265004	0.8808	952	49	None	-0.951	-4.077	-2.265	180.3281	4.0434	{"0": 49, "-1": 952}	2361.0402
266005	0.8803	948	53	None	-0.9471	-3.4202	-4.0375	152.3833	2.8707	{"0": 53, "-1": 948}	2370.6496
267006	0.8799	928	73	None	-0.9271	-3.0883	-1.03	187.9755	4.691	{"0": 73, "-1": 928}	2380.124
268007	0.8794	893	108	None	-0.8921	-3.491	-5.1081	140.3026	3.1275	{"0": 108, "-1": 893}	2389.2264
269008	0.879	936	65	None	-0.9351	-4.2486	-1.9594	148.4798	2.3927	{"0": 65, "-1": 936}	2398.6484
270009	0.8785	893	108	None	-0.8921	-3.3331	-5.0688	158.4615	5.3558	{"0": 108, "-1": 893}	2407.7637
271010	0.8781	935	66	None	-0.9341	-3.968	-2.7369	155.0624	6.3741	{"0": 66, "-1": 935}	2416.7811
272011	0.8776	943	58	None	-0.9421	-3.9136	-5.0363	168.2487	4.1307	{"0": 58, "-1": 943}	2426.7305
273012	0.8772	913	88	None	-0.9121	-3.107	-1.6694	201.4819	2.5184	{"0": 88, "-1": 913}	2435.7789
274013	0.8767	964	37	None	-0.963	-4.1072	-2.6906	155.5341	6.9395	{"0": 37, "-1": 964}	2444.753
275014	0.8763	953	48	None	-0.952	-3.6399	-6.5169	194.0917	4.3114	{"0": 48, "-1": 953}	2454.0823
276015	0.8758	898	103	None	-0.8971	-3.6896	-1.9331	176.6551	2.296	{"0": 103, "-1": 898}	2463.275
277016	0.8754	921	80	None	-0.9201	-2.9294	-3.34	156.9435	7.2484	{"0": 80, "-1": 921}	2473.155
278017	0.8749	944	57	None	-0.9431	-4.1793	-0.7437	155.1251	2.117	{"0": 57, "-1": 944}	2482.2216
279018	0.8745	915	86	None	-0.9141	-2.8857	-2.9613	168.2644	6.6177	{"0": 86, "-1": 915}	2491.5264
280019	0.874	910	91	None	-0.9091	-3.1414	-4.2188	131.9064	5.0958	{"0": 91, "-1": 910}	2500.9666
281000	0.8736	891	90	None	-0.9083	-4.1877	-0.2769	146.3799	6.1979	{"0": 90, "-1": 891}	2509.9707
282001	0.8731	969	32	None	-0.968	-3.9975	-6.9337	167.2914	2.2962	{"0": 32, "-1": 969}	2519.4149
283002	0.8727	946	55	None	-0.9451	-3.5191	-2.4594	160.2528	6.2195	{"0": 55, "-1": 946}	2528.6593
284003	0.8722	895	106	None	-0.8941	-3.0698	-1.145	186.1552	2.2355	{"0": 106, "-1": 895}	2537.8
285004	0.8718	932	69	None	-0.9311	-3.9824	-3.7181	165.6833	6.9827	{"0": 69, "-1": 932}	2547.1509
286005	0.8713	955	46	None	-0.954	-3.9476	-2.6975	186.3406	2.6008	{"0": 46, "-1": 955}	2556.9385
287006	0.8709	948	53	None	-0.9471	-3.4415	-5.1081	152.4032	5.3382	{"0": 53, "-1": 948}	2566.5801
288007	0.8704	913	88	None	-0.9121	-3.2514	-4.0687	180.4353	1.7867	{"0": 88, "-1": 913}	2576.1649
289008	0.87	918	83	None	-0.9171	-3.2684	-1.6937	177.0167	6.0328	{"0": 83, "-1": 918}	2585.8845
290009	0.8695	927	74	None	-0.9261	-2.8081	-2.3206	181.7136	7.1902	{"0": 74, "-1": 927}	2595.526
291010	0.8691	926	75	None	-0.9251	-3.3293	-3.0175	190.3766	4.6864	{"0": 75, "-1": 926}	2605.3029
292011	0.8686	918	83	None	-0.9171	-3.4675	-1.8319	150.0283	4.434	{"0": 83, "-1": 918}	2614.6781
293012	0.8682	963	38	None	-0.962	-4.8579	-5.5675	152.8748	5.083	{"0": 38, "-1": 963}	2624.7529
294013	0.8677	935	66	None	-0.9341	-4.3039	-4.1888	154.562	4.356	{"0": 66, "-1": 935}	2634.5385
295014	0.8673	887	114	None	-0.8861	-3.3176	-2.3981	187.7077	3.4689	{"0": 114, "-1": 887}	2644.3653
296015	0.8668	963	38	None	-0.962	-3.3129	-0.6206	149.7193	3.8151	{"0": 38, "-1": 963}	2655.4582
297016	0.8664	966	35	None	-0.965	-3.4394	-2.6775	136.5688	3.3504	{"0": 35, "-1": 966}	2671.4166
298017	0.8659	947	54	None	-0.9461	-4.1532	-3.6519	182.923	5.6027	{"0": 54, "-1": 947}	2681.5747
