iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
86008	0.226	58	776	None	1.5683	0.3125	0.4125	4.2948	26.9214	{"0": 776, "10": 162, "-1": 58}	1888.9429
87002	0.2171	172	685	None	1.2052	0.5938	-1.0531	3.934	17.7697	{"0": 685, "10": 137, "-1": 172}	1917.829
88000	0.208	90	747	None	1.523	0.6016	0.3006	3.2815	20.0141	{"0": 747, "10": 161, "-1": 90}	1949.0738
89000	0.199	46	803	None	1.464	0.575	0.3163	2.5477	17.1607	{"0": 803, "10": 151, "-1": 46}	1980.0938
90006	0.1901	44	800	None	1.5666	0.3688	0.42	2.883	16.5133	{"0": 800, "10": 162, "-1": 44}	2010.4404
91000	0.1811	60	759	None	1.7002	0.5677	0.5831	2.4307	15.4752	{"0": 759, "10": 175, "-1": 60}	2041.0654
92002	0.172	42	793	None	1.6248	0.6459	0.3956	2.3208	16.7092	{"0": 793, "10": 167, "-1": 42}	2071.5259
93002	0.1632	40	818	None	1.38	0.5219	0.4119	2.4685	17.9164	{"0": 818, "10": 142, "-1": 40}	2100.2619
94017	0.154	48	826	None	1.3419	0.1375	0.0813	2.9753	17.8938	{"0": 826, "10": 141, "-1": 48}	2129.3197
95002	0.1451	30	784	None	1.7056	0.5067	0.4894	1.561	10.0598	{"0": 784, "10": 171, "-1": 30}	2159.1356
96017	0.136	35	919	None	0.5665	0.4688	0.5007	1.2479	11.2349	{"0": 919, "10": 61, "-1": 35}	2183.1161
97002	0.127	27	838	None	1.1909	0.5875	0.5456	1.8861	12.6304	{"0": 838, "10": 120, "-1": 27}	2208.3265
98017	0.118	33	827	None	1.4946	0.3672	0.5356	1.6154	9.6036	{"0": 827, "10": 155, "-1": 33}	2238.782
99003	0.109	19	840	None	1.2688	0.6016	0.5857	2.171	15.1876	{"0": 840, "10": 127, "-1": 19}	2264.8071
100001	0.1	27	760	None	2.0872	0.7344	0.635	1.8136	12.2812	{"0": 760, "10": 211, "-1": 27}	2297.9308
